word,to_asterisks,to_number,to_ommit,interleave_space,interleave_underscore,swap,duplicate_char,extra_char,random
incorrigible,*ncorrigible,inc0rrigible,ncrrgbl,i n c o r r i g i b l e,i_n_c_o_r_r_i_g_i_b_l_e,nicorrigible,iiiiincorrigible,incorrigibled,i n c o r r i g i b l e
backbiting,b*ckbiting,backbiting,bckbtng,b a c k b i t i n g,b_a_c_k_b_i_t_i_n_g,abckbiting,baaaaackbiting,backbitingy,b_a_c_k_b_i_t_i_n_g
twaddle,tw*ddle,twaddle,twddl,t w a d d l e,t_w_a_d_d_l_e,wtaddle,twaaaaaddle,twaddlem,tw*ddle
cheeky,ch*eky,cheeky,chky,c h e e k y,c_h_e_e_k_y,hceeky,cheeeeeeky,cheekyj,cheeeeeeky
sissy,s*ssy,sissy,sssy,s i s s y,s_i_s_s_y,isssy,siiiiissy,sissyq,sissy
glowering,gl*wering,gl0wering,glwrng,g l o w e r i n g,g_l_o_w_e_r_i_n_g,lgowering,glooooowering,gloweringi,glwrng
cruddy,cr*ddy,cruddy,crddy,c r u d d y,c_r_u_d_d_y,rcuddy,cruuuuuddy,cruddys,cr*ddy
catty,c*tty,catty,ctty,c a t t y,c_a_t_t_y,actty,caaaaatty,cattyx,catty
poontang,p*ontang,p0ontang,pntng,p o o n t a n g,p_o_o_n_t_a_n_g,opontang,poooooontang,poontangg,poooooontang
smeghead,sm*ghead,smeghead,smghd,s m e g h e a d,s_m_e_g_h_e_a_d,mseghead,smeeeeeghead,smegheadi,s m e g h e a d
dogshit,d*gshit,d0gshit,dgsht,d o g s h i t,d_o_g_s_h_i_t,odgshit,dooooogshit,dogshitm,dogshitp
schlong,schl*ng,schl0ng,schlng,s c h l o n g,s_c_h_l_o_n_g,cshlong,schlooooong,schlongd,cshlong
weeb,w*eb,weeb,wb,w e e b,w_e_e_b,eweb,weeeeeeb,weeba,weeb
avarice,*varice,avarice,vrc,a v a r i c e,a_v_a_r_i_c_e,vaarice,aaaaavarice,avaricez,avarice
gino,g*no,gin0,gn,g i n o,g_i_n_o,igno,giiiiino,ginow,igno
wart,w*rt,wart,wrt,w a r t,w_a_r_t,awrt,waaaaart,wartj,warti
nitpicking,n*tpicking,nitpicking,ntpckng,n i t p i c k i n g,n_i_t_p_i_c_k_i_n_g,intpicking,niiiiitpicking,nitpickingr,n i t p i c k i n g
bogus,b*gus,b0gus,bgs,b o g u s,b_o_g_u_s,obgus,booooogus,bogusj,b0gus
evilness,*vilness,evilness,vlnss,e v i l n e s s,e_v_i_l_n_e_s_s,veilness,eeeeevilness,evilnessk,veilness
gyp,gyp,gyp,gyp,g y p,g_y_p,ygp,gyp,gypb,gyp
demean,d*mean,demean,dmn,d e m e a n,d_e_m_e_a_n,edmean,deeeeemean,demeanr,demean
naught,n*ught,naught,nght,n a u g h t,n_a_u_g_h_t,anught,naaaaaught,naughti,n_a_u_g_h_t
scumbucket,sc*mbucket,scumbucket,scmbckt,s c u m b u c k e t,s_c_u_m_b_u_c_k_e_t,csumbucket,scuuuuumbucket,scumbucketm,sc*mbucket
coolie,c*olie,c0olie,cl,c o o l i e,c_o_o_l_i_e,ocolie,coooooolie,cooliec,cl
disgrace,d*sgrace,disgrace,dsgrc,d i s g r a c e,d_i_s_g_r_a_c_e,idsgrace,diiiiisgrace,disgracez,disgrace
cholo,ch*lo,ch0lo,chl,c h o l o,c_h_o_l_o,hcolo,chooooolo,cholox,chooooolo
hurtful,h*rtful,hurtful,hrtfl,h u r t f u l,h_u_r_t_f_u_l,uhrtful,huuuuurtful,hurtfulp,uhrtful
horseshit,h*rseshit,h0rseshit,hrssht,h o r s e s h i t,h_o_r_s_e_s_h_i_t,ohrseshit,hooooorseshit,horseshith,h0rseshit
niggy,n*ggy,niggy,nggy,n i g g y,n_i_g_g_y,inggy,niiiiiggy,niggyk,n i g g y
toots,t*ots,t0ots,tts,t o o t s,t_o_o_t_s,otots,toooooots,tootsl,tootsc
sleazoid,sl*azoid,sleaz0id,slzd,s l e a z o i d,s_l_e_a_z_o_i_d,lseazoid,sleeeeeazoid,sleazoida,sl*azoid
negligence,n*gligence,negligence,nglgnc,n e g l i g e n c e,n_e_g_l_i_g_e_n_c_e,engligence,neeeeegligence,negligencew,n e g l i g e n c e
lurk,l*rk,lurk,lrk,l u r k,l_u_r_k,ulrk,luuuuurk,lurks,l u r k
effeminate,*ffeminate,effeminate,ffmnt,e f f e m i n a t e,e_f_f_e_m_i_n_a_t_e,fefeminate,eeeeeffeminate,effeminatea,fefeminate
vokills,v*kills,v0kills,vklls,v o k i l l s,v_o_k_i_l_l_s,ovkills,voooookills,vokillsq,vokillsf
wacky,w*cky,wacky,wcky,w a c k y,w_a_c_k_y,awcky,waaaaacky,wackyc,w_a_c_k_y
submissive,s*bmissive,submissive,sbmssv,s u b m i s s i v e,s_u_b_m_i_s_s_i_v_e,usbmissive,suuuuubmissive,submissiveh,s u b m i s s i v e
uppity,*ppity,uppity,ppty,u p p i t y,u_p_p_i_t_y,pupity,uuuuuppity,uppityg,u p p i t y
anorexic,*norexic,an0rexic,nrxc,a n o r e x i c,a_n_o_r_e_x_i_c,naorexic,aaaaanorexic,anorexicp,naorexic
grotesque,gr*tesque,gr0tesque,grtsq,g r o t e s q u e,g_r_o_t_e_s_q_u_e,rgotesque,groooootesque,grotesquec,g r o t e s q u e
hammy,h*mmy,hammy,hmmy,h a m m y,h_a_m_m_y,ahmmy,haaaaammy,hammyb,ahmmy
pettiness,p*ttiness,pettiness,pttnss,p e t t i n e s s,p_e_t_t_i_n_e_s_s,epttiness,peeeeettiness,pettinessv,peeeeettiness
mouthy,m*uthy,m0uthy,mthy,m o u t h y,m_o_u_t_h_y,omuthy,mooooouthy,mouthyf,mouthyd
flamer,fl*mer,flamer,flmr,f l a m e r,f_l_a_m_e_r,lfamer,flaaaaamer,flamerj,f l a m e r
harlot,h*rlot,harl0t,hrlt,h a r l o t,h_a_r_l_o_t,ahrlot,haaaaarlot,harlotz,h*rlot
fuckoff,f*ckoff,fuck0ff,fckff,f u c k o f f,f_u_c_k_o_f_f,ufckoff,fuuuuuckoff,fuckoffj,fuckoffj
spack,sp*ck,spack,spck,s p a c k,s_p_a_c_k,psack,spaaaaack,spackw,s_p_a_c_k
pointless,p*intless,p0intless,pntlss,p o i n t l e s s,p_o_i_n_t_l_e_s_s,opintless,pooooointless,pointlessg,pntlss
malignant,m*lignant,malignant,mlgnnt,m a l i g n a n t,m_a_l_i_g_n_a_n_t,amlignant,maaaaalignant,malignantt,malignantb
artfag,*rtfag,artfag,rtfg,a r t f a g,a_r_t_f_a_g,ratfag,aaaaartfag,artfagh,a_r_t_f_a_g
puerile,p*erile,puerile,prl,p u e r i l e,p_u_e_r_i_l_e,uperile,puuuuuerile,puerilea,p*erile
monstrous,m*nstrous,m0nstrous,mnstrs,m o n s t r o u s,m_o_n_s_t_r_o_u_s,omnstrous,mooooonstrous,monstrouse,m0nstrous
gimboid,g*mboid,gimb0id,gmbd,g i m b o i d,g_i_m_b_o_i_d,igmboid,giiiiimboid,gimboide,g_i_m_b_o_i_d
snobbish,sn*bbish,sn0bbish,snbbsh,s n o b b i s h,s_n_o_b_b_i_s_h,nsobbish,snooooobbish,snobbishp,sn0bbish
arsed,*rsed,arsed,rsd,a r s e d,a_r_s_e_d,rased,aaaaarsed,arsedu,arsedo
jigaboo,j*gaboo,jigab0o,jgb,j i g a b o o,j_i_g_a_b_o_o,ijgaboo,jiiiiigaboo,jigaboou,jiiiiigaboo
boaster,b*aster,b0aster,bstr,b o a s t e r,b_o_a_s_t_e_r,obaster,boooooaster,boasterc,obaster
queer,q*eer,queer,qr,q u e e r,q_u_e_e_r,uqeer,quuuuueer,queerd,queern
boff,b*ff,b0ff,bff,b o f f,b_o_f_f,obff,boooooff,boffi,b o f f
muppetry,m*ppetry,muppetry,mpptry,m u p p e t r y,m_u_p_p_e_t_r_y,umppetry,muuuuuppetry,muppetryz,m u p p e t r y
henchman,h*nchman,henchman,hnchmn,h e n c h m a n,h_e_n_c_h_m_a_n,ehnchman,heeeeenchman,henchmanr,heeeeenchman
stank,st*nk,stank,stnk,s t a n k,s_t_a_n_k,tsank,staaaaank,stankq,tsank
leer,l*er,leer,lr,l e e r,l_e_e_r,eler,leeeeeer,leern,leers
deceiver,d*ceiver,deceiver,dcvr,d e c e i v e r,d_e_c_e_i_v_e_r,edceiver,deeeeeceiver,deceivers,d*ceiver
suicidal,s*icidal,suicidal,scdl,s u i c i d a l,s_u_i_c_i_d_a_l,usicidal,suuuuuicidal,suicidaly,s u i c i d a l
swindler,sw*ndler,swindler,swndlr,s w i n d l e r,s_w_i_n_d_l_e_r,wsindler,swiiiiindler,swindlerc,swindlera
cringe,cr*nge,cringe,crng,c r i n g e,c_r_i_n_g_e,rcinge,criiiiinge,cringeh,rcinge
shitter,sh*tter,shitter,shttr,s h i t t e r,s_h_i_t_t_e_r,hsitter,shiiiiitter,shitterm,shitteri
cantankerous,c*ntankerous,cantanker0us,cntnkrs,c a n t a n k e r o u s,c_a_n_t_a_n_k_e_r_o_u_s,acntankerous,caaaaantankerous,cantankerousk,c a n t a n k e r o u s
laughable,l*ughable,laughable,lghbl,l a u g h a b l e,l_a_u_g_h_a_b_l_e,alughable,laaaaaughable,laughablec,laughablet
fuckface,f*ckface,fuckface,fckfc,f u c k f a c e,f_u_c_k_f_a_c_e,ufckface,fuuuuuckface,fuckfacel,fuckface
renegade,r*negade,renegade,rngd,r e n e g a d e,r_e_n_e_g_a_d_e,ernegade,reeeeenegade,renegadej,r*negade
mucky,m*cky,mucky,mcky,m u c k y,m_u_c_k_y,umcky,muuuuucky,muckyp,umcky
girlyman,g*rlyman,girlyman,grlymn,g i r l y m a n,g_i_r_l_y_m_a_n,igrlyman,giiiiirlyman,girlymanh,giiiiirlyman
hokum,h*kum,h0kum,hkm,h o k u m,h_o_k_u_m,ohkum,hoooookum,hokumu,h*kum
crabby,cr*bby,crabby,crbby,c r a b b y,c_r_a_b_b_y,rcabby,craaaaabby,crabbyr,cr*bby
pout,p*ut,p0ut,pt,p o u t,p_o_u_t,oput,pooooout,pouto,p o u t
vicious,v*cious,vici0us,vcs,v i c i o u s,v_i_c_i_o_u_s,ivcious,viiiiicious,viciousi,viiiiicious
vapid,v*pid,vapid,vpd,v a p i d,v_a_p_i_d,avpid,vaaaaapid,vapidk,vpd
atrocious,*trocious,atr0cious,trcs,a t r o c i o u s,a_t_r_o_c_i_o_u_s,tarocious,aaaaatrocious,atrociousj,a_t_r_o_c_i_o_u_s
dunce,d*nce,dunce,dnc,d u n c e,d_u_n_c_e,udnce,duuuuunce,dunceu,udnce
menial,m*nial,menial,mnl,m e n i a l,m_e_n_i_a_l,emnial,meeeeenial,menialu,menialr
fuckdoll,f*ckdoll,fuckd0ll,fckdll,f u c k d o l l,f_u_c_k_d_o_l_l,ufckdoll,fuuuuuckdoll,fuckdollf,f u c k d o l l
ignoranus,*gnoranus,ign0ranus,gnrns,i g n o r a n u s,i_g_n_o_r_a_n_u_s,ginoranus,iiiiignoranus,ignoranusu,gnrns
damning,d*mning,damning,dmnng,d a m n i n g,d_a_m_n_i_n_g,admning,daaaaamning,damningp,d*mning
gippo,g*ppo,gipp0,gpp,g i p p o,g_i_p_p_o,igppo,giiiiippo,gippol,g*ppo
weeaboo,w*eaboo,weeab0o,wb,w e e a b o o,w_e_e_a_b_o_o,eweaboo,weeeeeeaboo,weeaboog,eweaboo
laziness,l*ziness,laziness,lznss,l a z i n e s s,l_a_z_i_n_e_s_s,alziness,laaaaaziness,lazinessg,lazinessn
lech,l*ch,lech,lch,l e c h,l_e_c_h,elch,leeeeech,lechx,elch
crooked,cr*oked,cr0oked,crkd,c r o o k e d,c_r_o_o_k_e_d,rcooked,crooooooked,crookedx,cr*oked
goof,g*of,g0of,gf,g o o f,g_o_o_f,ogof,goooooof,goofg,goooooof
hobgoblin,h*bgoblin,h0bgoblin,hbgbln,h o b g o b l i n,h_o_b_g_o_b_l_i_n,ohbgoblin,hooooobgoblin,hobgoblino,h o b g o b l i n
nag,n*g,nag,ng,n a g,n_a_g,ang,naaaaag,nagg,nag
dilettante,d*lettante,dilettante,dlttnt,d i l e t t a n t e,d_i_l_e_t_t_a_n_t_e,idlettante,diiiiilettante,dilettantev,diiiiilettante
slickster,sl*ckster,slickster,slckstr,s l i c k s t e r,s_l_i_c_k_s_t_e_r,lsickster,sliiiiickster,slicksterb,s l i c k s t e r
fuckbrain,f*ckbrain,fuckbrain,fckbrn,f u c k b r a i n,f_u_c_k_b_r_a_i_n,ufckbrain,fuuuuuckbrain,fuckbrainu,f*ckbrain
envy,*nvy,envy,nvy,e n v y,e_n_v_y,nevy,eeeeenvy,envyy,*nvy
paranoid,p*ranoid,paran0id,prnd,p a r a n o i d,p_a_r_a_n_o_i_d,apranoid,paaaaaranoid,paranoidt,p a r a n o i d
prissy,pr*ssy,prissy,prssy,p r i s s y,p_r_i_s_s_y,rpissy,priiiiissy,prissyn,prissyu
pindick,p*ndick,pindick,pndck,p i n d i c k,p_i_n_d_i_c_k,ipndick,piiiiindick,pindicku,p_i_n_d_i_c_k
grouchy,gr*uchy,gr0uchy,grchy,g r o u c h y,g_r_o_u_c_h_y,rgouchy,grooooouchy,grouchya,g_r_o_u_c_h_y
spearchucker,sp*archucker,spearchucker,sprchckr,s p e a r c h u c k e r,s_p_e_a_r_c_h_u_c_k_e_r,psearchucker,speeeeearchucker,spearchuckere,spearchuckerd
dickster,d*ckster,dickster,dckstr,d i c k s t e r,d_i_c_k_s_t_e_r,idckster,diiiiickster,dicksterr,d_i_c_k_s_t_e_r
envy,*nvy,envy,nvy,e n v y,e_n_v_y,nevy,eeeeenvy,envyi,*nvy
pisspot,p*sspot,pissp0t,psspt,p i s s p o t,p_i_s_s_p_o_t,ipsspot,piiiiisspot,pisspotd,ipsspot
slumlord,sl*mlord,sluml0rd,slmlrd,s l u m l o r d,s_l_u_m_l_o_r_d,lsumlord,sluuuuumlord,slumlordp,lsumlord
piffle,p*ffle,piffle,pffl,p i f f l e,p_i_f_f_l_e,ipffle,piiiiiffle,pifflec,ipffle
crapness,cr*pness,crapness,crpnss,c r a p n e s s,c_r_a_p_n_e_s_s,rcapness,craaaaapness,crapnessu,craaaaapness
ham,h*m,ham,hm,h a m,h_a_m,ahm,haaaaam,hamo,ham
frog,fr*g,fr0g,frg,f r o g,f_r_o_g,rfog,frooooog,frogk,rfog
infuriating,*nfuriating,infuriating,nfrtng,i n f u r i a t i n g,i_n_f_u_r_i_a_t_i_n_g,nifuriating,iiiiinfuriating,infuriatingi,*nfuriating
savage,s*vage,savage,svg,s a v a g e,s_a_v_a_g_e,asvage,saaaaavage,savaged,asvage
goddamned,g*ddamned,g0ddamned,gddmnd,g o d d a m n e d,g_o_d_d_a_m_n_e_d,ogddamned,goooooddamned,goddamnedt,ogddamned
dickweed,d*ckweed,dickweed,dckwd,d i c k w e e d,d_i_c_k_w_e_e_d,idckweed,diiiiickweed,dickweedd,diiiiickweed
jerkwad,j*rkwad,jerkwad,jrkwd,j e r k w a d,j_e_r_k_w_a_d,ejrkwad,jeeeeerkwad,jerkwadr,ejrkwad
dumbarse,d*mbarse,dumbarse,dmbrs,d u m b a r s e,d_u_m_b_a_r_s_e,udmbarse,duuuuumbarse,dumbarsew,udmbarse
reprobate,r*probate,repr0bate,rprbt,r e p r o b a t e,r_e_p_r_o_b_a_t_e,erprobate,reeeeeprobate,reprobatex,reeeeeprobate
recluse,r*cluse,recluse,rcls,r e c l u s e,r_e_c_l_u_s_e,ercluse,reeeeecluse,reclusem,ercluse
cocky,c*cky,c0cky,ccky,c o c k y,c_o_c_k_y,occky,cooooocky,cockyu,c o c k y
grubby,gr*bby,grubby,grbby,g r u b b y,g_r_u_b_b_y,rgubby,gruuuuubby,grubbyo,g_r_u_b_b_y
squalor,sq*alor,squal0r,sqlr,s q u a l o r,s_q_u_a_l_o_r,qsualor,squuuuualor,squalorg,sq*alor
undeserving,*ndeserving,undeserving,ndsrvng,u n d e s e r v i n g,u_n_d_e_s_e_r_v_i_n_g,nudeserving,uuuuundeserving,undeservingz,ndsrvng
shitface,sh*tface,shitface,shtfc,s h i t f a c e,s_h_i_t_f_a_c_e,hsitface,shiiiiitface,shitfacex,sh*tface
demagogue,d*magogue,demag0gue,dmgg,d e m a g o g u e,d_e_m_a_g_o_g_u_e,edmagogue,deeeeemagogue,demagoguek,d*magogue
mong,m*ng,m0ng,mng,m o n g,m_o_n_g,omng,mooooong,mongi,mng
avaricious,*varicious,avarici0us,vrcs,a v a r i c i o u s,a_v_a_r_i_c_i_o_u_s,vaaricious,aaaaavaricious,avariciousq,vaaricious
reprobate,r*probate,repr0bate,rprbt,r e p r o b a t e,r_e_p_r_o_b_a_t_e,erprobate,reeeeeprobate,reprobatev,reprobaten
heathen,h*athen,heathen,hthn,h e a t h e n,h_e_a_t_h_e_n,ehathen,heeeeeathen,heathenx,hthn
venomous,v*nomous,ven0mous,vnms,v e n o m o u s,v_e_n_o_m_o_u_s,evnomous,veeeeenomous,venomousb,venomousi
vomit,v*mit,v0mit,vmt,v o m i t,v_o_m_i_t,ovmit,vooooomit,vomitk,v0mit
barmpot,b*rmpot,barmp0t,brmpt,b a r m p o t,b_a_r_m_p_o_t,abrmpot,baaaaarmpot,barmpotr,baaaaarmpot
airheaded,*irheaded,airheaded,rhdd,a i r h e a d e d,a_i_r_h_e_a_d_e_d,iarheaded,aaaaairheaded,airheadedp,a i r h e a d e d
jit,j*t,jit,jt,j i t,j_i_t,ijt,jiiiiit,jitt,jiiiiit
sulky,s*lky,sulky,slky,s u l k y,s_u_l_k_y,uslky,suuuuulky,sulkyk,suuuuulky
whinge,wh*nge,whinge,whng,w h i n g e,w_h_i_n_g_e,hwinge,whiiiiinge,whingee,hwinge
intolerant,*ntolerant,int0lerant,ntlrnt,i n t o l e r a n t,i_n_t_o_l_e_r_a_n_t,nitolerant,iiiiintolerant,intolerantg,i_n_t_o_l_e_r_a_n_t
blundering,bl*ndering,blundering,blndrng,b l u n d e r i n g,b_l_u_n_d_e_r_i_n_g,lbundering,bluuuuundering,blunderingi,bluuuuundering
perversion,p*rversion,perversi0n,prvrsn,p e r v e r s i o n,p_e_r_v_e_r_s_i_o_n,eprversion,peeeeerversion,perversioni,p_e_r_v_e_r_s_i_o_n
foppish,f*ppish,f0ppish,fppsh,f o p p i s h,f_o_p_p_i_s_h,ofppish,foooooppish,foppishe,f_o_p_p_i_s_h
barbarous,b*rbarous,barbar0us,brbrs,b a r b a r o u s,b_a_r_b_a_r_o_u_s,abrbarous,baaaaarbarous,barbarousi,b a r b a r o u s
neglectful,n*glectful,neglectful,nglctfl,n e g l e c t f u l,n_e_g_l_e_c_t_f_u_l,englectful,neeeeeglectful,neglectfult,neglectful
sinner,s*nner,sinner,snnr,s i n n e r,s_i_n_n_e_r,isnner,siiiiinner,sinnert,sinner
spoilt,sp*ilt,sp0ilt,splt,s p o i l t,s_p_o_i_l_t,psoilt,spoooooilt,spoiltp,spoooooilt
toucha,t*ucha,t0ucha,tch,t o u c h a,t_o_u_c_h_a,otucha,toooooucha,touchao,tch
despise,d*spise,despise,dsps,d e s p i s e,d_e_s_p_i_s_e,edspise,deeeeespise,despiseq,deeeeespise
ginzo,g*nzo,ginz0,gnz,g i n z o,g_i_n_z_o,ignzo,giiiiinzo,ginzoc,ginzon
jammy,j*mmy,jammy,jmmy,j a m m y,j_a_m_m_y,ajmmy,jaaaaammy,jammye,jammy
maladroit,m*ladroit,maladr0it,mldrt,m a l a d r o i t,m_a_l_a_d_r_o_i_t,amladroit,maaaaaladroit,maladroitf,m_a_l_a_d_r_o_i_t
crunchie,cr*nchie,crunchie,crnch,c r u n c h i e,c_r_u_n_c_h_i_e,rcunchie,cruuuuunchie,crunchieb,c_r_u_n_c_h_i_e
shortarse,sh*rtarse,sh0rtarse,shrtrs,s h o r t a r s e,s_h_o_r_t_a_r_s_e,hsortarse,shooooortarse,shortarsen,s_h_o_r_t_a_r_s_e
blabber,bl*bber,blabber,blbbr,b l a b b e r,b_l_a_b_b_e_r,lbabber,blaaaaabber,blabberx,lbabber
picky,p*cky,picky,pcky,p i c k y,p_i_c_k_y,ipcky,piiiiicky,pickyx,p*cky
bashing,b*shing,bashing,bshng,b a s h i n g,b_a_s_h_i_n_g,abshing,baaaaashing,bashingi,bashing
goit,g*it,g0it,gt,g o i t,g_o_i_t,ogit,goooooit,goitb,goitd
gossipy,g*ssipy,g0ssipy,gsspy,g o s s i p y,g_o_s_s_i_p_y,ogssipy,gooooossipy,gossipyk,g_o_s_s_i_p_y
pervy,p*rvy,pervy,prvy,p e r v y,p_e_r_v_y,eprvy,peeeeervy,pervyk,p_e_r_v_y
misbegotten,m*sbegotten,misbeg0tten,msbgttn,m i s b e g o t t e n,m_i_s_b_e_g_o_t_t_e_n,imsbegotten,miiiiisbegotten,misbegotteny,misbeg0tten
lamebrain,l*mebrain,lamebrain,lmbrn,l a m e b r a i n,l_a_m_e_b_r_a_i_n,almebrain,laaaaamebrain,lamebrainf,lmbrn
cursed,c*rsed,cursed,crsd,c u r s e d,c_u_r_s_e_d,ucrsed,cuuuuursed,cursedt,cuuuuursed
rampaging,r*mpaging,rampaging,rmpgng,r a m p a g i n g,r_a_m_p_a_g_i_n_g,armpaging,raaaaampaging,rampagingb,rampaginga
sham,sh*m,sham,shm,s h a m,s_h_a_m,hsam,shaaaaam,shams,s h a m
culchie,c*lchie,culchie,clch,c u l c h i e,c_u_l_c_h_i_e,uclchie,cuuuuulchie,culchien,c_u_l_c_h_i_e
wastoid,w*stoid,wast0id,wstd,w a s t o i d,w_a_s_t_o_i_d,awstoid,waaaaastoid,wastoidy,w a s t o i d
fooking,f*oking,f0oking,fkng,f o o k i n g,f_o_o_k_i_n_g,ofoking,fooooooking,fookingz,f o o k i n g
foible,f*ible,f0ible,fbl,f o i b l e,f_o_i_b_l_e,ofible,foooooible,foibleu,f*ible
crony,cr*ny,cr0ny,crny,c r o n y,c_r_o_n_y,rcony,crooooony,cronyl,cr*ny
goffel,g*ffel,g0ffel,gffl,g o f f e l,g_o_f_f_e_l,ogffel,goooooffel,goffell,g o f f e l
187,187,187,187,1 8 7,1_8_7,817,187,187u,1 8 7
cocksucking,c*cksucking,c0cksucking,ccksckng,c o c k s u c k i n g,c_o_c_k_s_u_c_k_i_n_g,occksucking,cooooocksucking,cocksuckingr,c o c k s u c k i n g
abuser,*buser,abuser,bsr,a b u s e r,a_b_u_s_e_r,bauser,aaaaabuser,abusers,a b u s e r
treasonous,tr*asonous,treas0nous,trsns,t r e a s o n o u s,t_r_e_a_s_o_n_o_u_s,rteasonous,treeeeeasonous,treasonousf,trsns
buttface,b*ttface,buttface,bttfc,b u t t f a c e,b_u_t_t_f_a_c_e,ubttface,buuuuuttface,buttfacef,b u t t f a c e
viciousness,v*ciousness,vici0usness,vcsnss,v i c i o u s n e s s,v_i_c_i_o_u_s_n_e_s_s,ivciousness,viiiiiciousness,viciousnessq,v*ciousness
bamma,b*mma,bamma,bmm,b a m m a,b_a_m_m_a,abmma,baaaaamma,bammax,b_a_m_m_a
dissolute,d*ssolute,diss0lute,dsslt,d i s s o l u t e,d_i_s_s_o_l_u_t_e,idssolute,diiiiissolute,dissolutec,idssolute
careerist,c*reerist,careerist,crrst,c a r e e r i s t,c_a_r_e_e_r_i_s_t,acreerist,caaaaareerist,careeristq,careerist
dicking,d*cking,dicking,dckng,d i c k i n g,d_i_c_k_i_n_g,idcking,diiiiicking,dickingv,diiiiicking
kooky,k*oky,k0oky,kky,k o o k y,k_o_o_k_y,okoky,kooooooky,kookyq,kooooooky
fuckshit,f*ckshit,fuckshit,fcksht,f u c k s h i t,f_u_c_k_s_h_i_t,ufckshit,fuuuuuckshit,fuckshitl,fuckshit
cynic,cyn*c,cynic,cync,c y n i c,c_y_n_i_c,ycnic,cyniiiiic,cynicc,cync
satanic,s*tanic,satanic,stnc,s a t a n i c,s_a_t_a_n_i_c,astanic,saaaaatanic,satanicr,stnc
dope,d*pe,d0pe,dp,d o p e,d_o_p_e,odpe,dooooope,dopem,d0pe
creepy,cr*epy,creepy,crpy,c r e e p y,c_r_e_e_p_y,rceepy,creeeeeepy,creepyu,crpy
mediocre,m*diocre,medi0cre,mdcr,m e d i o c r e,m_e_d_i_o_c_r_e,emdiocre,meeeeediocre,mediocrel,mdcr
fucko,f*cko,fuck0,fck,f u c k o,f_u_c_k_o,ufcko,fuuuuucko,fuckov,fck
bullshitter,b*llshitter,bullshitter,bllshttr,b u l l s h i t t e r,b_u_l_l_s_h_i_t_t_e_r,ubllshitter,buuuuullshitter,bullshitterg,bullshitterk
tong,t*ng,t0ng,tng,t o n g,t_o_n_g,otng,tooooong,tongp,tng
genocidal,g*nocidal,gen0cidal,gncdl,g e n o c i d a l,g_e_n_o_c_i_d_a_l,egnocidal,geeeeenocidal,genocidalc,gncdl
underling,*nderling,underling,ndrlng,u n d e r l i n g,u_n_d_e_r_l_i_n_g,nuderling,uuuuunderling,underlingt,underling
orangie,*rangie,0rangie,rng,o r a n g i e,o_r_a_n_g_i_e,roangie,ooooorangie,orangiea,rng
sneer,sn*er,sneer,snr,s n e e r,s_n_e_e_r,nseer,sneeeeeer,sneern,sneeeeeer
niglet,n*glet,niglet,nglt,n i g l e t,n_i_g_l_e_t,inglet,niiiiiglet,nigletp,n*glet
grotty,gr*tty,gr0tty,grtty,g r o t t y,g_r_o_t_t_y,rgotty,groooootty,grottyg,g r o t t y
bigotry,b*gotry,big0try,bgtry,b i g o t r y,b_i_g_o_t_r_y,ibgotry,biiiiigotry,bigotryv,bigotryb
fascist,f*scist,fascist,fscst,f a s c i s t,f_a_s_c_i_s_t,afscist,faaaaascist,fascistp,f*scist
feminazi,f*minazi,feminazi,fmnz,f e m i n a z i,f_e_m_i_n_a_z_i,efminazi,feeeeeminazi,feminazik,feminazi
voodoo,v*odoo,v0odoo,vd,v o o d o o,v_o_o_d_o_o,ovodoo,voooooodoo,voodoox,voodoof
profane,pr*fane,pr0fane,prfn,p r o f a n e,p_r_o_f_a_n_e,rpofane,prooooofane,profaned,prfn
carebear,c*rebear,carebear,crbr,c a r e b e a r,c_a_r_e_b_e_a_r,acrebear,caaaaarebear,carebearq,crbr
slunt,sl*nt,slunt,slnt,s l u n t,s_l_u_n_t,lsunt,sluuuuunt,sluntn,slunt
mumble,m*mble,mumble,mmbl,m u m b l e,m_u_m_b_l_e,ummble,muuuuumble,mumblev,mumbleg
freak,fr*ak,freak,frk,f r e a k,f_r_e_a_k,rfeak,freeeeeak,freakb,freaky
cumskin,c*mskin,cumskin,cmskn,c u m s k i n,c_u_m_s_k_i_n,ucmskin,cuuuuumskin,cumskink,cmskn
shits,sh*ts,shits,shts,s h i t s,s_h_i_t_s,hsits,shiiiiits,shitsq,sh*ts
seppuku,s*ppuku,seppuku,sppk,s e p p u k u,s_e_p_p_u_k_u,esppuku,seeeeeppuku,seppukuw,sppk
vileness,v*leness,vileness,vlnss,v i l e n e s s,v_i_l_e_n_e_s_s,ivleness,viiiiileness,vilenesso,v*leness
shitkicker,sh*tkicker,shitkicker,shtkckr,s h i t k i c k e r,s_h_i_t_k_i_c_k_e_r,hsitkicker,shiiiiitkicker,shitkickeru,shiiiiitkicker
grin,gr*n,grin,grn,g r i n,g_r_i_n,rgin,griiiiin,grina,g_r_i_n
pseudointellectual,ps*udointellectual,pseud0intellectual,psdntllctl,p s e u d o i n t e l l e c t u a l,p_s_e_u_d_o_i_n_t_e_l_l_e_c_t_u_a_l,speudointellectual,pseeeeeudointellectual,pseudointellectualz,p_s_e_u_d_o_i_n_t_e_l_l_e_c_t_u_a_l
